Hp,Ep,Length,Hydrophobic residue%,H,miuH,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.
0.111,0.444,9,0.444,0.507777778,0.408676036,0.59,0.54,0,6.1,15,60,0.07,0.48,0.85,40,1.18,0.94,2.122222222,0.042222222,-0.166666667,0.056666667,0.067777778,0.011111111,0.087777778,0.051111111,-0.534444444,-0.172222222,0.224444444,-0.128888889,-0.445555556,0.145555556,-0.032222222,-0.238888889,-0.464444444,-0.324444444,-0.255555556,-0.005666667,-0.094888889,0.034222222,0.321777778,-0.081777778,0.092111111,-3.438888889,-0.08,0.104444444,-0.172222222,0.682222222,0.02,0.131111111,-0.038888889,0.13,-0.04,-0.094444444,-0.028888889,-0.141111111,-0.256666667,-0.212222222,0.186666667,-0.143333333,-0.104444444,0.311111111,0.085555556,0.442222222,-0.665444444,-0.24,-0.215333333,-0.167333333,-0.013666667,-0.465888889,0.210333333,0.325888889,-0.005555556,0.123333333,0.106666667,-0.193333333,0.032222222,0.386666667,-0.02,-0.384444444,0.124444444,-0.088888889,-0.136666667,0.495555556,-0.393333333,44.444,44.444,11.111,22.222,44.444,55.556,22.222,11.111,11.111
0.111,0.333,9,0.444,0.525555556,0.386783003,1.28,0.59,1,8.12,17,36,-0.05,0.37,0,100,0.97,1.16,2.091111111,-0.113333333,-0.245555556,0.116666667,0.588888889,-0.145555556,0.381111111,-0.062222222,-0.155555556,0.558888889,0.576666667,0.038888889,0.361111111,-0.222222222,0.44,-0.2,0.502222222,-0.117777778,-0.31,0.013,-0.524111111,-0.272444444,-0.442666667,-0.058666667,0.221555556,-4.442222222,-0.105555556,-0.123333333,0.08,0.617777778,-0.128888889,-0.223333333,-0.17,0.328888889,0.153333333,0.14,-0.076666667,0.09,-0.242222222,-0.662222222,1.234444444,-0.066666667,0.712222222,-0.135555556,0.435555556,-0.274444444,-0.836777778,-0.085111111,-0.009888889,0.138777778,-0.155222222,-0.441333333,0.168333333,0.045333333,0.064444444,-0.156666667,0.234444444,0.183333333,0.338888889,-0.242222222,0.097777778,0.115555556,-0.133333333,-0.032222222,-0.197777778,0.436666667,-0.251111111,33.333,55.556,11.111,11.111,66.667,33.333,11.111,11.111,0
0.556,0.222,9,0.444,0.346666667,0.065116884,0.32,0.8,2,12.1,19,169,-0.23,0.25,0,70,0.68,1.18,3.547777778,-0.02,-0.06,0.196666667,0.111111111,0.161111111,0.106666667,0.185555556,-0.018888889,-0.126666667,0.121111111,-0.626666667,0.013333333,-0.05,0.062222222,0.45,-0.473333333,0.257777778,0.322222222,-0.155777778,0.019111111,0.064666667,0.098888889,0.480888889,0.466222222,-3.388888889,0.553333333,-0.518888889,-0.005555556,0.207777778,-0.125555556,0.142222222,0.196666667,0.107777778,0.36,0.174444444,-0.131111111,0.392222222,-0.54,0.934444444,0.206666667,0.837777778,0.104444444,-0.405555556,-0.454444444,0.368888889,-0.672555556,0.089333333,-0.038222222,-0.031444444,-0.177333333,-0.024777778,0.299888889,0.128111111,0.186666667,-0.148888889,-0.392222222,-0.25,0.215555556,0.042222222,0.211111111,-0.103333333,0.021111111,-0.208888889,-0.316666667,0.673333333,-0.191111111,22.222,33.333,11.111,11.111,44.444,55.556,22.222,22.222,0
0.111,0.222,9,0.444,0.501111111,0.199728994,1.19,0.04,1,9.52,12,92,0.12,0.49,81.31,80,0.83,1.09,1.158888889,-0.287777778,-0.26,0.171111111,0.347777778,-0.26,0.435555556,-0.048888889,-0.125555556,-0.306666667,0.234444444,-0.057777778,-0.044444444,0.194444444,-0.411111111,-0.692222222,-0.332222222,-0.162222222,-0.017777778,-0.161555556,-0.442,-0.090555556,0.373666667,0.213888889,0.26,-4.426666667,-0.675555556,0.084444444,-0.02,0.75,0.101111111,-0.121111111,-0.264444444,-0.086666667,0.212222222,-0.316666667,-0.07,0.288888889,-0.163333333,-1.26,0.706666667,0.494444444,-0.068888889,-0.218888889,0.328888889,0.572222222,-0.83,-0.293444444,-0.095333333,0.015666667,-0.313444444,-0.849444444,-0.004888889,0.266444444,-0.076666667,-0.131111111,0.068888889,0.002222222,-0.166666667,0.032222222,0.334444444,-0.377777778,0.268888889,-0.117777778,-0.235555556,0.546666667,-0.425555556,44.444,66.667,22.222,22.222,66.667,33.333,11.111,11.111,0
0.556,0.111,9,0.444,0.301111111,0.520131046,1.36,1.4,0,5.69,19,152,-0.19,0.43,0,50,0.55,1.13,3.672222222,0.094444444,-0.093333333,-0.228888889,0.137777778,0.363333333,-0.275555556,0.15,0.342222222,0.178888889,0.321111111,-0.011111111,0.546666667,-0.627777778,0.122222222,1.108888889,0.113333333,-0.064444444,0.365555556,-0.258111111,-0.038777778,0.200111111,-0.322555556,0.327555556,-0.025777778,-2.583333333,0.477777778,-0.242222222,-0.338888889,0.068888889,-0.14,0.32,0.296666667,0.222222222,-0.086666667,0.421111111,-0.227777778,0.25,-0.818888889,1.527777778,0.095555556,-0.3,0.123333333,-0.56,-0.454444444,0.322222222,-0.550888889,0.135,0.102222222,-0.090777778,-0.033111111,0.314111111,0.085555556,0.034777778,0.325555556,0.196666667,-0.393333333,-0.078888889,-0.076666667,-0.021111111,-0.111111111,0.066666667,-0.103333333,-0.235555556,0.113333333,0.544444444,-0.313333333,0,33.333,0,22.222,44.444,55.556,22.222,11.111,11.111
0.111,0.556,9,0.556,0.346666667,0.42791731,0.98,0.33,0,5.72,17,130,0.14,0.33,0,50,0.41,0.85,1.908888889,-0.295555556,-0.258888889,-0.037777778,-0.014444444,-0.24,-0.301111111,-0.044444444,0.021111111,0.011111111,0.475555556,0.702222222,9.25E-18,-0.096666667,0.255555556,-0.316666667,0.1,-0.063333333,-0.048888889,-0.025555556,-0.152222222,-0.164888889,0.213555556,-0.276333333,-0.201777778,-4.538888889,0.156666667,-0.3,0.051111111,0.934444444,0.024444444,-0.137777778,-0.361111111,0.526666667,-0.15,0.065555556,0.221111111,-0.362222222,-0.691111111,-1.112222222,0.481111111,-0.564444444,0.132222222,0.608888889,-0.602222222,0.583333333,-0.844333333,0.069333333,0.092888889,0.105666667,-0.304111111,-0.642666667,0.148,0.803333333,0.136666667,0.15,0.11,0.005555556,-0.103333333,0.405555556,0.188888889,0.334444444,0.187777778,-0.171111111,-0.037777778,0.29,-0.375555556,33.333,44.444,11.111,22.222,66.667,33.333,22.222,11.111,11.111
0.556,0.444,9,0.333,0.21,0.385609653,1.19,1.28,0,6.22,17,97,-0.15,0.52,1.53,50,2.37,1.04,4.19,0.274444444,0.025555556,-0.098888889,0.247777778,0.614444444,0.67,0.36,-0.514444444,-0.243333333,-0.301111111,0.364444444,-0.022222222,0.592222222,0.147777778,0.914444444,-0.774444444,-0.344444444,-0.476666667,-0.753555556,0.024,0.600444444,-0.000333333,-0.322444444,0.592666667,-1.413333333,0.784444444,0.038888889,-0.507777778,0.141111111,-0.213333333,0.77,0.593333333,0.14,0.032222222,0.225555556,0.02,0.068888889,0.245555556,2.367777778,-0.16,-0.416666667,0.18,0.094444444,1.022222222,0.045555556,-0.332888889,0.104333333,0.162555556,-0.176888889,-0.033888889,-0.021888889,-0.099444444,0.207111111,-0.07,0.375555556,-0.563333333,0.142222222,-0.03,-0.087777778,-0.063333333,0.06,0.312222222,-0.061111111,0.091111111,0.301111111,-0.071111111,0,33.333,22.222,33.333,55.556,44.444,44.444,22.222,22.222
0.333,0.667,9,0.556,0.63,0.394441381,1.46,-0.09,-2,2.92,18,29,0.49,0.47,0,130,0.28,1.08,0.858888889,-0.212222222,-0.454444444,-0.221111111,0.072222222,-0.446666667,-0.227777778,-0.2,-0.295555556,0.375555556,0.461111111,-0.158888889,0.314444444,-0.024444444,0.304444444,-0.941111111,0.764444444,-0.906666667,-0.157777778,0.064333333,-0.136222222,-0.503888889,-0.093111111,0.177666667,-0.402666667,-5.525555556,-0.242222222,0.025555556,0.385555556,0.726666667,-0.031111111,-0.435555556,-0.391111111,-0.02,-0.53,-0.171111111,-0.082222222,0.14,-0.4,-1.683333333,-0.114444444,-0.83,0.023333333,-0.032222222,0.056666667,-0.225555556,-1.028222222,-0.314666667,-0.183111111,0.15,-0.087444444,-0.271333333,0.133222222,-0.031,0.091111111,-0.464444444,0.263333333,0.051111111,0.058888889,-0.273333333,-0.278888889,0.302222222,-0.034444444,0.068888889,-0.34,0.236666667,-0.4,33.333,55.556,22.222,0,66.667,33.333,22.222,0,22.222
0.556,0.111,9,0.333,0.127777778,0.129982608,0.18,1.38,0,7.34,19,113,-0.18,0.51,0,50,0.71,0.83,3.198888889,0.055555556,-0.264444444,0.018888889,0.077777778,-0.087777778,-0.181111111,0.264444444,-0.027777778,-0.027777778,0.458888889,0.671111111,0.102222222,-0.023333333,1.055555556,-0.072222222,-0.384444444,-0.162222222,0.155555556,-0.3,-0.149777778,-0.179333333,0.218,-0.209777778,-0.117111111,-4.06,0.411111111,-0.062222222,-0.19,0.833333333,-0.283333333,-0.073333333,-0.268888889,0.696666667,-0.127777778,0.044444444,0.715555556,-0.356666667,-1.714444444,-0.362222222,0.63,-0.254444444,0.001111111,0.845555556,-0.182222222,-0.528888889,-0.777333333,0.053555556,-0.045333333,-0.105666667,-0.081444444,-0.368222222,0.268555556,0.739444444,0.497777778,0.331111111,-0.108888889,0.166666667,0.038888889,0.343333333,0.261111111,0.231111111,-0.05,0.052222222,0.077777778,0.306666667,-0.308888889,22.222,33.333,11.111,22.222,44.444,55.556,33.333,22.222,11.111
0.556,0.333,9,0.444,0.43,0.382520599,1.4,0.28,0,5.72,18,65,0.16,0.42,0,130,0.97,1.17,0.3,-0.383333333,-0.37,0.008888889,0.428888889,-0.324444444,-0.301111111,-0.164444444,0.166666667,-0.755555556,0.103333333,-0.177777778,0.027777778,0.314444444,-0.463333333,-0.613333333,0.164444444,-0.228888889,0.592222222,-0.366666667,-0.503444444,-0.178555556,0.552111111,0.631777778,-0.375666667,-5.038888889,-0.884444444,-0.11,0.217777778,0.657777778,0.088888889,-0.095555556,-0.37,0.03,-0.066666667,-0.59,0.281111111,0.535555556,-1.233333333,-1.442222222,0.562222222,0.167777778,-1.065555556,-0.278888889,0.247777778,0.164444444,-0.950666667,-0.237222222,-0.068444444,0.016111111,-0.379111111,-0.635333333,-0.064111111,0.239444444,0.188888889,-0.276666667,0.05,-0.152222222,-0.405555556,-0.281111111,0.28,0.077777778,0.12,-0.091111111,-0.341111111,0.292222222,-0.425555556,22.222,66.667,33.333,11.111,77.778,22.222,22.222,11.111,11.111
0.667,0.444,9,0.222,-0.546666667,0.172051056,0.39,3.02,3,10.5,30,166,-1.03,0.5,0,30,2.18,0.95,5.305555556,0.547777778,-0.122222222,0.226666667,-0.135555556,0.542222222,-0.511111111,1.087777778,0.797777778,-0.891111111,0.468888889,0.103333333,0.088888889,0.181111111,1.882222222,0.972222222,-0.996666667,0.192222222,0.343333333,-1.018222222,0.294,0.172111111,0.092666667,-0.154555556,0.294555556,-2.751111111,1.553333333,-0.668888889,-0.045555556,0.104444444,-0.843333333,0.618888889,0.424444444,0.442222222,0.353333333,0.741111111,0.742222222,0.128888889,-3.928888889,3.404444444,-0.28,0.582222222,-0.531111111,0.492222222,0.022222222,0.88,-0.557222222,0.152111111,0.09,-0.127333333,-0.023777778,0.700111111,0.216666667,0.366777778,0.918888889,0.125555556,-0.504444444,-0.374444444,0.23,0.081111111,-0.294444444,0.223333333,0.156666667,-0.603333333,-0.141111111,0.027777778,0.048888889,0,22.222,0,11.111,11.111,88.889,77.778,55.556,22.222
0.444,0.444,9,0.444,0.397777778,0.536602446,1.08,0.62,2,10.99,16,123,-0.17,0.42,0,50,1.11,0.98,3.133333333,-0.037777778,0.031111111,0.162222222,0.418888889,0.318888889,0.265555556,0.032222222,-0.382222222,-0.4,0.352222222,0.458888889,0.305555556,0.104444444,-0.081111111,0.723333333,-0.376666667,0.113333333,-0.034444444,-0.016,-0.265888889,0.333,0.236777778,-0.222,0.417222222,-2.614444444,0.501111111,-0.253333333,-0.353333333,0.492222222,0.023333333,0.377777778,0.206666667,0.523333333,0.327777778,0.257777778,0.128888889,-0.212222222,0.187777778,0.751111111,0.954444444,0.097777778,0.278888889,0.231111111,0.183333333,0.125555556,-0.527666667,0.146,0.168888889,-0.093888889,-0.267888889,-0.252777778,0.073555556,0.548111111,-0.063333333,0.357777778,-0.188888889,0.224444444,0.126666667,0.377777778,0.313333333,-0.004444444,0.013333333,-0.435555556,0.037777778,0.461111111,-0.156666667,22.222,33.333,11.111,33.333,55.556,44.444,22.222,22.222,0
0.333,0.333,9,0.556,0.411111111,0.234596898,1.04,0.36,0,5.72,15,122,0.13,0.31,3.25,100,0.97,1.08,1.762222222,-0.182222222,-0.222222222,-0.057777778,-0.158888889,-0.1,-0.323333333,-0.03,-0.4,-0.621111111,0.194444444,-0.397777778,0.33,0.05,-0.336666667,-0.066666667,-0.28,-0.31,0.672222222,-0.074555556,0.146333333,0.051666667,0.557444444,0.428777778,-0.103333333,-4.158888889,-0.038888889,0.036666667,0.196666667,0.582222222,0.03,0.176666667,-0.033333333,-0.137777778,-0.004444444,-0.272222222,0.095555556,0.202222222,-0.301111111,-0.093333333,-0.493333333,0.266666667,-0.49,-0.032222222,-0.136666667,0.313333333,-0.791666667,-0.141444444,-0.125777778,-0.069222222,-0.204888889,-0.308555556,0.023666667,0.293222222,0.081111111,-0.222222222,-0.256666667,-0.144444444,-0.003333333,-0.145555556,0.136666667,0.056666667,0.237777778,-0.006666667,-0.245555556,0.388888889,-0.286666667,22.222,44.444,44.444,11.111,66.667,33.333,22.222,11.111,11.111
0.778,0.111,9,0.444,0.416666667,0.454822319,1.29,0.79,0,5.7,19,148,0,0.43,0,50,0.41,1.17,2.982222222,0.006666667,-0.158888889,-0.084444444,0.182222222,0.146666667,-0.117777778,0.054444444,0.165555556,0.047777778,0.054444444,-0.324444444,0.257777778,-0.181111111,-0.062222222,0.512222222,0.161111111,-0.104444444,0.143333333,-0.106777778,-0.120888889,0.064888889,-0.125333333,0.408777778,0.053,-3.226666667,0.072222222,-0.203333333,-0.255555556,0.21,-0.035555556,0.154444444,0.137777778,-0.035555556,-0.077777778,0.308888889,-0.445555556,0.44,-0.567777778,0.637777778,0.02,-0.105555556,0.114444444,-0.795555556,-0.464444444,0.722222222,-0.645777778,-0.021666667,-0.007111111,-0.067777778,-0.060666667,-0.013222222,0.084111111,-0.040666667,0.151111111,0.007777778,-0.224444444,-0.076666667,-0.121111111,-0.002222222,-0.091111111,-0.198888889,0.073333333,-0.302222222,-0.088888889,0.573333333,-0.416666667,22.222,44.444,0,22.222,44.444,55.556,22.222,11.111,11.111
0.333,0.444,9,0.444,0.512222222,0.34794174,1.07,0.29,2,12.1,15,95,-0.07,0.32,0,60,0.54,1.09,1.682222222,-0.492222222,-0.111111111,0.195555556,0.576666667,-0.117777778,-0.095555556,-0.19,-0.257777778,-0.567777778,0.852222222,-0.12,0.136666667,0.404444444,-0.551111111,-0.36,-0.502222222,0.315555556,0.44,-0.003888889,-0.578777778,-0.074,0.592,0.716,0.072333333,-4.361111111,-0.233333333,-0.581111111,0.181111111,0.6,0.148888889,0.027777778,-0.233333333,0.604444444,0.301111111,-0.506666667,0.563333333,0.517777778,-0.704444444,-1.182222222,1.683333333,0.397777778,-0.845555556,0.125555556,-0.116666667,-0.016666667,-0.841666667,-0.013555556,0.069777778,0.053777778,-0.641666667,-0.577111111,0.230111111,0.553777778,0.115555556,-0.15,0.047777778,-0.277777778,-0.167777778,-0.032222222,0.626666667,0.2,-0.19,-0.276666667,-0.293333333,0.414444444,-0.151111111,22.222,44.444,22.222,11.111,77.778,22.222,22.222,22.222,0
0.111,0.222,9,0.556,0.746666667,0.317997813,1.23,-0.41,1,10.5,14,78,0.26,0.3,0,100,0.41,1.17,0.295555556,-0.512222222,-0.16,-0.02,0.29,-0.111111111,0.237777778,-0.265555556,0.098888889,-0.4,0.378888889,-0.27,0.264444444,-0.237777778,-1.22,-0.472222222,-0.508888889,-0.071111111,0.507777778,-0.054333333,-0.337111111,0.062777778,0.425333333,0.734444444,0.12,-4.178888889,-0.506666667,-0.338888889,0.214444444,0.31,0.302222222,-0.075555556,-0.084444444,-0.095555556,0.231111111,-0.674444444,0.12,0.58,0.451111111,-0.993333333,0.651111111,0.58,-0.738888889,-0.322222222,0.262222222,-0.056666667,-0.825111111,-0.236777778,-0.008888889,0.018555556,-0.523777778,-0.201333333,0.099,0.118888889,-0.101111111,-0.323333333,-0.202222222,-0.232222222,-0.33,-0.184444444,0.344444444,0.113333333,-0.072222222,-0.077777778,-0.331111111,0.626666667,-0.286666667,11.111,44.444,33.333,11.111,77.778,22.222,11.111,11.111,0
0.333,0.111,9,0.444,0.434444444,0.082193155,0.56,-0.09,1,10.5,15,107,0.16,0.59,2.29,50,0.27,0.96,0.681111111,-0.545555556,-0.39,0.24,0.568888889,-0.618888889,0.105555556,-0.166666667,0.221111111,-0.094444444,0.35,0.501111111,-0.555555556,0.253333333,0.082222222,-1.266666667,0.062222222,0.052222222,-0.028888889,-0.216111111,-0.775555556,-0.494777778,0.433333333,0.030555556,-0.125333333,-5.956666667,-0.536666667,-0.451111111,0.311111111,1.136666667,0.085555556,-0.556666667,-0.777777778,0.631111111,0.036666667,-0.462222222,0.452222222,-0.047777778,-1.263333333,-2.916666667,1.567777778,0.06,-0.198888889,0.462222222,-0.146666667,0.167777778,-1.092,-0.045777778,-0.015111111,0.227555556,-0.492222222,-1.179444444,0.201333333,0.777222222,0.174444444,-0.137777778,0.357777778,-0.082222222,-0.257777778,0.345555556,0.577777778,0.218888889,0.014444444,-0.061111111,-0.368888889,0.378888889,-0.454444444,44.444,66.667,11.111,11.111,77.778,22.222,11.111,11.111,0
0.333,0.556,9,0.556,0.731111111,0.169764852,0.37,-0.38,0,3.5,17,39,0.36,0.38,0,100,0.56,1.16,0.106666667,-0.308888889,-0.393333333,0.035555556,0.661111111,-0.4,0.434444444,-0.346666667,-0.013333333,0.393333333,0.252222222,0.304444444,0.41,-0.186666667,-0.094444444,-0.646666667,0.995555556,-0.412222222,-0.187777778,-0.012777778,-0.652222222,-0.369222222,-0.285777778,-0.133777778,-0.078444444,-5.3,-0.76,0.134444444,0.264444444,0.744444444,0.115555556,-0.5,-0.387777778,0.034444444,-0.065555556,-0.131111111,-0.144444444,-0.048888889,0.524444444,-1.947777778,0.953333333,-0.216666667,0.57,-0.344444444,0.756666667,-0.638888889,-0.981222222,-0.297222222,-0.095444444,0.171,-0.134,-0.528555556,-0.008111111,-0.147888889,-0.126666667,-0.323333333,0.351111111,0.45,0.087777778,-0.145555556,0.071111111,0.012222222,-0.256666667,0.003333333,-0.302222222,0.405555556,-0.466666667,33.333,77.778,22.222,11.111,77.778,22.222,0,0,0
0.111,0.667,9,0.556,0.176666667,0.364156294,0.99,0.47,1,10.5,18,138,-0.01,0.39,0,50,0.54,1.01,3.872222222,0.013333333,-0.188888889,0.102222222,-0.064444444,-0.025555556,0.185555556,0.286666667,-0.567777778,-0.382222222,-0.144444444,0.01,0.362222222,0.14,0.623333333,0.24,-0.472222222,-0.243333333,0.465555556,-0.437555556,0.145888889,2.81E-17,0.405,-0.053888889,0.367,-3.902222222,0.59,0.077777778,0.083333333,0.64,-0.217777778,0.151111111,0.047777778,-0.108888889,0.028888889,0.218888889,0.176666667,0.022222222,-0.464444444,0.456666667,-0.71,0.346666667,0.391111111,-0.017777778,0.078888889,0.157777778,-0.754,-0.111,-0.245444444,-0.049111111,-0.056,-0.164111111,0.218888889,0.311777778,0.204444444,-0.204444444,-0.257777778,0.123333333,0.112222222,0.306666667,0.048888889,-0.028888889,0.047777778,-0.217777778,-0.3,0.323333333,-0.257777778,22.222,55.556,33.333,11.111,44.444,55.556,33.333,22.222,11.111
0.4,0.5,10,0.3,0.415,0.212639531,0.24,0.66,0,5.72,15,138,0.04,0.58,26,50,0.87,1.15,1.762,0.096,-0.3,0.059,0.402,-0.045,0.103,0.098,0.066,-0.526,0.008,-0.514,0.048,0.238,-0.179,-0.244,-0.093,-0.618,0.128,-0.0907,-0.3544,0.002,0.3034,0.3518,0.0083,-3.951,-0.409,0.213,-0.108,0.421,-0.03,0.109,-0.044,-0.298,-0.055,0.004,-0.375,0.419,-1.033,-0.109,-0.003,0.183,-0.205,-0.819,0.333,0.795,-0.7523,-0.3097,-0.1983,-0.136,0.0377,-0.2395,-0.1659,-0.1976,0.081,-0.146,-0.091,0.026,-0.179,-0.008,-0.112,-0.637,0.138,-0.294,-0.238,0.52,-0.529,40,60,10,20,40,60,20,10,10
0.1,0.4,10,0.3,0.553,0.128801826,1.1,0.81,1,9.83,30,97,-0.11,0.51,0,50,0.88,1.41,1.07,-0.413,-0.225,0.024,0.905,-0.1,-0.079,-0.225,0.297,-0.44,0.386,-0.761,0.144,0.005,-0.873,-0.148,0.018,0.11,0.746,-0.3745,-0.8797,-0.0955,0.2385,1.3653,-0.1259,-4.199,-1.089,-0.326,-0.059,0.251,0.098,0.011,-0.185,0.193,0.204,-0.717,0.123,1.215,-1.378,-0.912,1.681,0.598,-1.232,-0.944,0.253,-0.094,-0.8412,-0.139,0.0155,-0.0112,-0.5145,-0.5607,0.033,-0.007,0.279,-0.241,-0.057,-0.408,-0.442,-0.675,0.519,-0.023,-0.099,-0.047,-0.272,0.608,-0.335,10,60,20,10,80,20,10,10,0
0.4,0.4,10,0.5,0.518,0.481456058,0.88,0.03,0,5.7,15,76,0.23,0.42,1.36,60,0.94,1,1.785,-0.066,-0.274,0.046,0.22,-0.173,0.514,0.04,-0.287,-0.137,-0.264,-0.019,-0.427,0.25,-0.032,-0.546,-0.373,-0.332,-0.218,-0.3864,-0.2724,-0.056,0.2656,-0.2413,0.2587,-3.993,-0.395,0.287,-0.062,0.77,0.037,-0.046,-0.156,-0.222,-0.066,-0.08,-0.17,-0.017,0.05,-0.764,-0.064,-0.148,0.35,-0.041,0.495,0.598,-0.7707,-0.3231,-0.3027,-0.0723,-0.0135,-0.5981,0.1662,0.1998,-0.083,-0.071,0.157,-0.06,-0.165,0.355,-0.088,-0.34,0.114,-0.014,-0.262,0.471,-0.546,40,70,20,20,50,50,20,10,10
0.1,0.7,10,0.5,0.517,0.082521775,0.76,0.27,1,9.65,15,103,0.06,0.2,0,100,1.26,1.03,1.725,-0.014,-0.071,0.045,0.222,0.232,0.108,-0.111,-0.336,-0.628,0.062,0.248,0.418,-0.076,-0.561,0.657,-0.073,-0.266,0.314,0.077,-0.0693,0.382,0.3671,-0.1618,0.1131,-2.967,0.161,0.1,-0.167,0.454,0.149,0.343,0.21,0.102,0.19,0.057,-0.061,-0.362,0.734,0.613,0.106,0.22,0.072,-0.021,0.377,-0.131,-0.5785,-0.0081,0.0497,-0.1602,-0.0806,-0.1222,-0.1588,0.2367,-0.177,0.203,-0.324,0.351,0.123,0.26,0.195,-0.191,0.033,-0.243,-0.025,0.509,-0.292,20,40,30,30,60,40,10,10,0
0.1,0.3,10,0.4,0.18,0.51812844,1.46,0.5,-2,3.5,17,81,0.29,0.53,53.02,100,0.75,1.08,3.502,0.199,-0.417,-0.153,0.275,-0.165,0.362,0.301,-0.442,-0.222,-1.07,0.038,0.026,0.262,0.863,-0.142,0.023,-1.067,0.217,-0.6924,-0.188,-0.0774,0.2618,-0.2248,0.0098,-4.251,0.221,0.485,5.55E-18,0.665,-0.286,0.136,-0.1,-0.447,-0.586,0.178,-0.149,0.202,-1.196,0.038,-1.387,-0.687,0.481,-0.562,0.806,0.306,-0.8209,-0.228,-0.4089,-0.0893,0.2537,-0.2076,-0.0425,-0.0035,0.248,-0.253,-0.166,0.275,-0.321,0.143,-0.405,0.016,0.156,-0.044,-0.343,0.156,-0.545,20,70,30,10,40,60,40,10,30
0.7,0.3,10,0.4,0.341,0.285776702,0.37,0.53,0,5.7,19,132,0.08,0.5,0,50,0.25,1.03,2.005,-0.245,-0.358,0.11,0.384,-0.364,-0.165,-0.023,0.237,0.195,0.188,0.152,-0.395,0.233,0.316,-0.617,0.302,0.016,-0.049,-0.0852,-0.4854,-0.3743,0.0898,0.1484,-0.247,-5.183,-0.157,-0.406,0.25,0.771,-0.027,-0.293,-0.473,0.424,-0.187,-0.018,0.068,0.121,-1.421,-1.527,0.746,-0.29,0.013,-0.164,-0.554,0.509,-0.9512,0.0015,-0.0661,0.1318,-0.1714,-0.6733,0.1522,0.3214,0.263,-0.149,0.165,-0.094,-0.19,0.252,0.212,-0.014,-0.069,-0.126,-0.318,0.375,-0.493,40,60,0,10,60,40,20,10,10
0.1,0.6,10,0.3,0.537,0.208079703,0.67,0.73,1,11.27,21,129,-0.08,0.48,0,40,0.25,1.47,1.482,-0.42,-0.265,0.118,1.112,-0.221,-0.386,-0.331,0.194,-0.393,0.1,-0.733,0.301,-0.107,-0.473,0.126,0.864,0.227,0.755,-0.1558,-1.1101,-0.2882,0.1501,1.4315,-0.3016,-4.472,-1.466,-0.33,-0.396,0.431,0.091,-0.126,-0.361,0.261,0.084,-0.397,-0.139,1.355,-1.939,-1.47,1.963,0.47,-1.052,-1.363,-0.264,0.241,-0.8823,-0.1489,-0.0139,-0.0325,-0.5009,-0.8503,0.1124,0.0916,0.382,-0.124,0.261,-0.212,-0.493,-0.503,0.525,-0.175,0.021,-0.432,-0.233,0.583,-0.483,30,70,0,20,70,30,10,10,0
0.4,0.4,10,0.4,0.047,0.283296994,0.72,0.87,0,5.59,30,2,-0.03,0.37,0,80,0.37,1.09,2.974,0.206,-0.559,0.201,0.247,-0.534,-0.233,0.297,-0.184,-0.244,-0.394,-0.213,0.136,-0.13,1.634,-0.344,0.783,-0.812,0.578,-0.3784,-0.2321,-0.6117,0.2321,-0.1601,-0.2258,-5.964,0.025,0.387,0.235,1.07,-0.462,-0.392,-0.511,-0.099,-0.286,0.341,0.003,-0.187,-2.479,-0.99,-0.641,0.254,0.586,-0.283,0.075,0.011,-1.087,-0.2427,-0.4992,0.0149,0.2932,-0.5083,0.1191,0.1221,0.582,-0.383,0.189,0.326,0.277,0.287,-0.141,-0.24,0.029,-0.159,-0.465,0.249,-0.573,50,80,20,0,30,70,20,10,10
