Hp,Ep,Length,Hydrophobic residue%,miuH,H,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.,Anti_Sa,Label
0.083,0.917,12,0.583,0.135511309,0.706666667,0.66,0.04,4,10.85,14,111,-0.1,0.49,0,60,2.44,1.01,1.425833333,-0.095833333,0.273333333,0.149166667,-0.0525,0.765833333,0.681666667,-0.001666667,-0.199166667,-0.56,0.161666667,0.178333333,0.01,0.091666667,-1.390833333,0.845,-1.326666667,0.6475,-0.294166667,0.036083333,0.26225,0.90525,0.172,-0.249583333,0.808666667,-1.090833333,0.5575,-0.564166667,-0.098333333,-0.178333333,0.301666667,0.753333333,0.813333333,-0.01,0.79,-0.088333333,0.093333333,-0.09,2.3975,2.343333333,0.283333333,0.688333333,-0.260833333,0.373333333,0.783333333,0.1575,-0.267083333,-0.011583333,0.26025,-0.21525,-0.36125,0.442833333,0.124166667,0.136916667,-0.553333333,0.226666667,-0.554166667,-0.146666667,0.146666667,0.1025,0.126666667,0.0325,0.065833333,-0.251666667,-0.11,0.585,0.069166667,0,8.333,33.333,33.333,66.667,33.333,33.333,33.333,0,3,1
0.083,0.25,12,0.667,0.03458484,0.7375,0.46,-0.61,4,11.42,14,113,0.1,0.48,0,60,1.44,0.99,1.111666667,-0.268333333,0.235,0.108333333,-0.2275,0.630833333,0.615,-0.0625,-0.065833333,-0.685833333,0.339166667,0.309166667,0.490833333,0.024166667,-1.519166667,0.636666667,-1.235,0.4475,-0.1425,0.146166667,0.388833333,0.809416667,0.320916667,-0.1105,0.81375,-1.66,0.6625,-0.669166667,-0.0075,-0.1775,0.379166667,0.55,0.726666667,-0.16,0.725,-0.051666667,0.035833333,-0.009166667,2.651666667,1.811666667,-0.003333333,0.808333333,-0.2475,0.219166667,0.453333333,0.258333333,-0.367,-0.05825,0.326916667,-0.116333333,-0.51875,0.584166667,0.072083333,0.1535,-0.596666667,0.06,-0.655,0.028333333,0.055,0.170833333,0.148333333,0.103333333,0.1075,-0.4875,-0.1475,0.59,0.065,0,8.333,33.333,33.333,66.667,33.333,33.333,33.333,0,326.418,3
0.583,0.167,12,0.667,0.034356422,0.7225,0.41,-0.77,4,11.42,13,109,0.15,0.48,0,60,1.44,0.95,0.788333333,-0.276666667,0.16,0.165,-0.365833333,0.4675,0.635,-0.0075,-0.194166667,-0.8925,0.3875,-0.000833333,0.280833333,0.2525,-1.529166667,0.096666667,-1.66,0.2375,0.100833333,0.138333333,0.528,0.703916667,0.642583333,-0.023166667,0.79275,-2.471666667,0.865833333,-0.645833333,0.445833333,-0.100833333,0.3525,0.46,0.626666667,-0.266666667,0.72,-0.326666667,0.270833333,-0.079166667,2.485,1.443333333,-0.436666667,1.1,-0.449166667,0.429166667,0.59,-0.001666667,-0.5015,-0.125416667,0.15325,-0.0895,-0.46675,0.66,0.093416667,0.085666667,-0.561666667,-0.251666667,-0.75,-0.103333333,0.151666667,0.179166667,0.17,0.111666667,-0.0375,-0.275833333,-0.3975,0.568333333,0.095,0,8.333,50,16.667,66.667,33.333,33.333,33.333,0,312.81,3
0.333,0.417,12,0.667,0.087302826,0.490833333,0.51,-0.44,4,11.42,14,110,0.04,0.48,0,60,1.44,0.97,1.306666667,-0.286666667,0.028333333,0.256666667,-0.4525,0.189166667,0.513333333,0.130833333,-0.2575,-0.680833333,0.194166667,0.1125,0.240833333,0.0175,-0.775833333,-0.073333333,-1.311666667,0.334166667,0.1775,-0.027166667,0.476833333,0.418583333,0.556416667,-0.102,0.71625,-3.26,0.5475,-0.459166667,0.3775,0.2725,0.150833333,0.263333333,0.341666667,-0.286666667,0.686666667,-0.25,0.3175,-0.055833333,1.508333333,0.841666667,-0.506666667,1.278333333,-0.230833333,0.4875,0.366666667,0.245,-0.6225,-0.194083333,0.042416667,-0.040166667,-0.439416667,0.117666667,0.17875,0.310666667,-0.313333333,-0.261666667,-0.515,-0.075,0.186666667,0.154166667,0.261666667,0.078333333,0.2625,-0.2175,-0.395833333,0.481666667,0.018333333,16.667,25,50,16.667,66.667,33.333,33.333,33.333,0,295.978,3
0.625,0.375,8,0.375,0.129073339,0.005,0.42,1.96,4,12.15,18,91,-0.87,0.65,0,50,2.4,0.85,4.21875,0.03125,0.1175,0.48875,0.34625,0.4175,0.0925,0.4775,-0.1325,-0.3475,0.87125,0.56,-0.55125,0.3675,0.8925,0.5675,-1.20125,1.1625,-0.33625,-0.443875,-0.29,0.211875,0.13525,-0.43375,0.635375,-2.465,0.80375,-0.83,-0.21125,0.6225,-0.3325,0.48875,0.17125,1.16125,0.79,0.25875,0.9425,-0.22625,-1.60875,1.39875,1.98,0.48875,-0.16375,1.33125,0.0475,0.475,-0.4975,0.247375,0.1925,-0.069875,-0.439125,-0.4555,0.568375,1.041375,0.35,0.49125,0.125,-0.46625,0.33375,0.43875,0.45,0.2575,0.0025,-0.38125,-0.04,0.24625,0.11125,25,25,0,25,50,50,50,50,0,207.252,3
0.438,0.312,16,0.375,0.311890536,0.253125,0.61,1.26,4,12.41,25,18,-0.4,0.32,0,30,1.28,1.13,3.421875,-0.02,-0.071875,0.17125,0.2575,0.19875,0.256875,0.284375,0.158125,-0.029375,0.24,-0.24375,-0.1675,-0.175,0.244375,0.425,-0.6625,0.44,0.236875,-0.56525,-0.1849375,0.074625,-0.040625,0.2763125,0.47075,-3.149375,0.29125,-0.401875,-0.080625,0.29,-0.210625,0.17875,0.159375,0.2725,0.42,0.039375,0.198125,0.31875,-0.923125,0.95625,0.705,0.703125,-0.016875,-0.04375,0.046875,0.155625,-0.6439375,0.0293125,-0.041625,-0.0440625,-0.208,-0.1578125,0.35825,0.24075,0.305625,-0.003125,-0.226875,-0.365,0.0975,0.0175,0.2325,-0.01125,-0.069375,-0.056875,-0.20875,0.580625,-0.18125,12.5,43.75,12.5,12.5,50,50,25,25,0,993.685,3
0.091,0.364,11,0.455,0.418199599,0.13,0.93,1.81,4,12.41,20,36,-0.68,0.32,0,40,1.86,1.01,5.120909091,0.251818182,0.172727273,0.178181818,-0.139090909,0.69,0.403636364,0.562727273,0.034545455,0.161818182,0.443636364,-0.051818182,-0.097272727,-0.283636364,0.489090909,1.275454545,-1.295454545,0.790909091,-0.043636364,-0.563454545,0.330727273,0.457090909,-0.293727273,-0.178545455,0.902181818,-1.477272727,1.321818182,-0.564545455,-0.204545455,-0.008181818,-0.336363636,0.591818182,0.674545455,0.390909091,0.67,0.510909091,0.22,-0.069090909,-0.172727273,3.099090909,0.287272727,0.737272727,0.493636364,0.400909091,-0.068181818,0.266363636,-0.353181818,0.227727273,0.081272727,-0.127272727,-0.087454545,0.389090909,0.488909091,0.286272727,0.233636364,0.256363636,-0.537272727,-0.415454545,0.453636364,0.220909091,0.071818182,0.039090909,-0.104545455,-0.093636364,-0.033636364,0.61,0.057272727,0,18.182,9.091,18.182,36.364,63.636,36.364,36.364,0,27.122725,1
0.545,0.455,11,0.364,0.377324948,0.083636364,0.69,2.13,4,12.41,22,12,-0.78,0.47,0,30,1.86,1.12,5.334545455,0.252727273,0.133636364,0.179090909,0.175454545,0.643636364,0.337272727,0.560909091,-0.067272727,-0.017272727,0.447272727,-0.270909091,0.085454545,-0.333636364,0.597272727,1.32,-1.170909091,0.678181818,0.227272727,-0.681,0.023090909,0.380636364,-0.222363636,0.170545455,0.825545455,-1.570909091,0.910909091,-0.4,-0.386363636,0.037272727,-0.408181818,0.624545455,0.59,0.395454545,0.648181818,0.38,0.280909091,0.316363636,-0.984545455,2.871818182,0.693636364,0.814545455,0.189090909,0.106363636,0.167272727,0.193636364,-0.385545455,0.145454545,0.015363636,-0.174818182,-0.140363636,0.211454545,0.468272727,0.275727273,0.400909091,0.248181818,-0.414545455,-0.446363636,0.319090909,0.003636364,0.143636364,-0.011818182,-0.091818182,-0.153636364,-0.009090909,0.585454545,0.031818182,0,27.273,9.091,18.182,36.364,63.636,36.364,36.364,0,378.9475,3
0.8,0.3,10,0.1,0.067912552,-0.44,0.33,3.85,5,12.7,30,74,-1.45,0,0,0,1.95,1.06,9.79,0.735,0.26,0.68,-0.095,0.895,0.545,1.075,-0.045,0.735,-0.465,0.04,0.68,1.28,2.995,2.225,-1.62,2.945,-0.04,-0.7495,0.4195,0.246,-0.8675,-0.0255,1.4485,-0.39,1.29,-0.575,-1.1,-0.135,-0.95,0.6,0.805,0.73,1.03,1.375,1.115,0.74,-1.31,4.37,1.205,1.39,1.415,0.19,-0.925,-1.235,-0.142,0.546,0.033,-0.5665,0.1575,0.2865,1.232,0.4265,0.865,0.87,-0.83,0.47,0.815,-0.295,0.66,0.05,-0.205,0.235,0.31,0.47,0.11,0,0,0,50,0,100,100,100,0,50,2
0.65,0.35,20,0.55,0.566497334,0.345,1.83,0.35,10,13.05,14,90,-0.37,0.1,0,120,1.23,0.91,5,-0.05,0.33,0.375,-0.41,0.635,0.565,0.385,-1.125,-0.795,0.94,-0.575,0.34,0.93,-0.38,0.6,-2.495,0.635,0.335,-0.0145,0.753,0.6095,0.788,0.242,1.2935,-2.075,2.085,-0.825,0.53,-0.02,-0.055,0.76,0.8,0.235,0.885,0.05,0.69,0.105,1.485,2.635,-0.25,1.35,-0.015,0.735,-0.025,-0.095,-0.4425,0.176,0.0125,-0.0775,-0.439,0.6625,0.5135,0.3625,-0.2,-0.335,-0.87,-0.39,0.655,0.27,0.385,0.165,-0.33,-0.27,-0.48,0.495,0.42,0,0,50,0,50,50,50,50,0,28.09608,1
0.176,0.529,17,0.588,0.668544998,0.336470588,2.33,0.25,7,12.8,15,97,-0.25,0.15,0,200,1.08,0.99,3.504705882,-0.208823529,0.127647059,0.351176471,-0.454117647,0.291176471,0.178823529,0.252941176,-0.643529412,-0.685294118,0.740588235,-0.548823529,0.205294118,0.634705882,-0.370588235,0.205882353,-1.701176471,0.674705882,0.467647059,-0.039294118,0.621058824,0.311411765,0.677764706,0.395,0.829764706,-3.229411765,1.267058824,-0.776470588,0.595882353,0.175882353,-0.017647059,0.405882353,0.442941176,0.107647059,0.736470588,-0.105294118,0.563529412,0.194705882,0.818823529,1.448235294,-0.242941176,1.397058824,-0.310588235,0.500588235,-0.364705882,0.11,-0.627058824,0.050941176,-0.012705882,-0.007647059,-0.448294118,0.275117647,0.442470588,0.333705882,-0.069411765,-0.421764706,-0.633529412,-0.407647059,0.48,0.121764706,0.415294118,0.11,-0.12,-0.198235294,-0.521176471,0.479411765,0.204705882,11.765,17.647,47.059,0,58.824,41.176,41.176,41.176,0,7.42252,1
0.222,0.444,18,0.5,0.680147932,0.302222222,2.03,0.42,8,12.81,14,91,-0.33,0.15,0,60,1.29,0.89,3.658888889,-0.074444444,0.157777778,0.343888889,-0.354444444,0.41,0.428333333,0.393888889,-0.572777778,-0.795555556,0.881666667,-0.314444444,0.141111111,0.535555556,-0.241666667,0.132777778,-2.177777778,0.382222222,0.334444444,-0.072722222,0.555888889,0.427555556,0.751888889,0.097277778,0.965611111,-2.906666667,1.678333333,-0.764444444,0.577222222,0.151666667,-0.085,0.502222222,0.511666667,0.236666667,0.776666667,-0.1,0.737222222,-0.054444444,0.585,1.817777778,-0.136111111,1.282777778,-0.227222222,0.862777778,0.124444444,-0.016666667,-0.579722222,0.079055556,0.003111111,-0.041555556,-0.409944444,0.513611111,0.399,0.416277778,-0.058333333,-0.312222222,-0.712222222,-0.377777778,0.493333333,0.287222222,0.321666667,0.203333333,-0.215,-0.213333333,-0.468888889,0.465,0.265555556,5.556,5.556,44.444,0,50,50,44.444,44.444,0,34,2
0.053,0.316,19,0.526,0.5229584,0.296842105,1.77,0.33,7,12.6,15,95,-0.23,0.17,0,80,1.16,0.96,2.391578947,-0.215263158,-0.014210526,0.324210526,-0.396842105,0.114210526,0.09,0.275263158,-0.171052632,-0.697368421,0.706315789,-0.304736842,0.031052632,0.292105263,-0.240526316,-0.195263158,-1.484210526,0.431052632,0.453157895,-0.091842105,0.448210526,0.170421053,0.655157895,0.241789474,0.567947368,-3.895789474,0.967894737,-0.724210526,0.633684211,0.317894737,-0.05,0.198947368,0.207368421,0.122631579,0.649473684,-0.231052632,0.621578947,0.034210526,0.036315789,0.798947368,-0.135789474,1.328421053,-0.480526316,0.646315789,-0.187368421,0.162631579,-0.737631579,-0.027736842,-0.018947368,0.019052632,-0.419789474,0.174842105,0.341473684,0.387684211,0.051052632,-0.391052632,-0.508947368,-0.394210526,0.345263158,0.153684211,0.352105263,0.152105263,-0.033157895,-0.152105263,-0.506315789,0.452631579,0.081052632,15.789,21.053,42.105,0,57.895,42.105,36.842,36.842,0,2,1
0.294,0.353,17,0.471,0.494109851,0.207647059,1.73,0.74,7,12.6,16,87,-0.4,0.26,0,80,1.3,0.96,3.068823529,-0.128823529,0.031764706,0.354705882,-0.308823529,0.235294118,0.052352941,0.368823529,-0.104705882,-0.735294118,0.85,-0.365882353,-0.016470588,0.459411765,-0.054117647,0.02,-1.593529412,0.539411765,0.414705882,-0.204470588,0.421117647,0.202235294,0.607470588,0.278058824,0.644941176,-3.568235294,1.194117647,-0.837647059,0.564705882,0.234705882,-0.139411765,0.295882353,0.293529412,0.297058824,0.707058824,-0.11,0.682941176,0.074117647,-0.340588235,1.285294118,0.12,1.320588235,-0.494117647,0.676470588,-0.243529412,0.178823529,-0.686941176,0.074941176,0.036235294,0.013058824,-0.418411765,0.262352941,0.373176471,0.406411765,0.138235294,-0.316470588,-0.555294118,-0.462941176,0.407058824,0.144117647,0.362352941,0.161176471,-0.104117647,-0.201764706,-0.469411765,0.445294118,0.141764706,11.765,17.647,35.294,0,52.941,47.059,41.176,41.176,0,34,2
0.192,0.308,26,0.5,0.306202867,0.300384615,1.06,0.14,5,10.98,18,106,0.01,0.25,0,70,1,0.93,0.545769231,-0.308076923,-0.272692308,0.236538462,-0.377692308,-0.261923077,-0.19,0.134615385,0.430769231,-0.516538462,0.291923077,0.219615385,-0.165769231,-0.022692308,0.004615385,-0.698846154,-0.505769231,0.248461538,0.278076923,-0.166461538,0.208730769,-0.145769231,0.483,0.004346154,0.015,-4.974230769,0.030384615,-0.518461538,0.448076923,0.653461538,-0.012307692,-0.252307692,-0.247692308,0.064615385,0.324615385,-0.305,0.507692308,-0.15,-0.654230769,-0.735,-0.056153846,0.926153846,-0.585384615,0.650769231,-0.309615385,0.231923077,-0.908653846,-0.173653846,-0.010192308,0.045307692,-0.358423077,-0.294730769,0.222192308,0.498461538,0.157692308,-0.229615385,-0.177692308,-0.156923077,0.052692308,0.187692308,0.29,0.142692308,0.262307692,-0.091538462,-0.392307692,0.381923077,-0.246538462,30.769,38.462,30.769,11.538,61.538,38.462,30.769,26.923,3.846,64,2
0.391,0.304,23,0.478,0.47466718,0.373478261,1.46,-0.08,3,10.7,15,87,0.14,0.23,0,70,0.76,0.88,0.419130435,-0.30173913,-0.304782609,0.19826087,-0.130869565,-0.318695652,-0.069130435,0.028695652,0.273478261,-0.49,0.186956522,0.542173913,-0.13173913,-0.018695652,0.047391304,-0.757826087,-0.28826087,-0.015652174,0.156956522,-0.088217391,-0.033043478,-0.166869565,0.521826087,-0.221565217,-0.069130435,-5.04,-0.083913043,-0.333913043,0.302173913,0.824347826,0.04826087,-0.30173913,-0.363478261,0.178695652,0.159130435,-0.278695652,0.488695652,-0.343478261,-0.546086957,-1.285652174,0.188695652,0.500434783,-0.363913043,0.693913043,-0.073043478,0.050434783,-0.921869565,-0.178434783,-0.029347826,0.02773913,-0.312869565,-0.434391304,0.154565217,0.590869565,0.096956522,-0.092608696,-0.036086957,0.077391304,-0.044782609,0.386086957,0.282608696,0.134347826,0.182608696,-0.147391304,-0.308695652,0.348695652,-0.343478261,34.783,43.478,26.087,17.391,60.87,39.13,26.087,21.739,4.348,58.30367889,2
0.714,0.571,7,0.571,0.273467855,0.387142857,0.2,2.96,4,12.57,16,162,-1.25,0,0,0,4.37,1.05,7.527142857,0.482857143,0.788571429,0.364285714,0.254285714,1.625714286,0.474285714,0.395714286,-1.468571429,0.507142857,0.32,-0.394285714,-0.854285714,0.274285714,0.142857143,3.117142857,-1.747142857,2.611428571,-0.778571429,-0.340571429,0.183857143,1.181571429,-0.770285714,-0.376857143,1.396,2.587142857,1.078571429,-0.692857143,-1.062857143,-0.265714286,-0.197142857,1.711428571,1.475714286,1.047142857,1.207142857,0.784285714,0.31,0.11,1.547142857,5.721428571,1.878571429,0.15,0.491428571,0.88,0.098571429,0.435714286,0.331857143,0.434428571,0.104,-0.553285714,-0.076,0.084857143,1.150571429,0.571571429,-0.1,1.085714286,0.01,-1.038571429,0.782857143,0.217142857,0.145714286,-0.068571429,-0.275714286,-0.082857143,0.302857143,0.574285714,0.37,0,0,0,42.857,42.857,57.143,57.143,57.143,0,150,3
0.571,0.286,7,0.571,0.375414936,0.39,0.27,2.87,4,12.41,16,83,-1.22,0,0,0,4.54,1.03,6.188571429,0.454285714,0.712857143,0.365714286,0.174285714,1.561428571,0.245714286,0.371428571,-1.005714286,0.21,0.352857143,-0.35,-0.955714286,0.227142857,-0.032857143,2.887142857,-1.602857143,2.54,-0.71,-0.363142857,0.211571429,1.148571429,-0.675857143,-0.393571429,1.171571429,2.184285714,0.857142857,-0.768571429,-0.948571429,-0.287142857,-0.154285714,1.604285714,1.398571429,0.98,1.22,0.67,0.357142857,0.01,1.232857143,5.492857143,1.805714286,0.282857143,0.077142857,0.972857143,0.125714286,0.514285714,0.268285714,0.365,0.148285714,-0.548857143,-0.095142857,0.186428571,1.046142857,0.528571429,-0.081428571,1.052857143,0.018571429,-1.072857143,0.717142857,0.202857143,0.081428571,-0.075714286,-0.218571429,-0.13,0.261428571,0.547142857,0.312857143,0,0,0,42.857,42.857,57.143,57.143,57.143,0,54.02378,2
0.091,0.364,44,0.364,0.19797217,0.314772727,0.58,0.74,1,7.32,30,64,-0.01,0.18,0.57,20,1.05,1.05,2.561136364,-0.001136364,-0.346363636,0.155681818,0.215909091,-0.290454545,-0.024090909,0.114318182,-0.349772727,0.229772727,0.244772727,-0.093409091,-0.132272727,0.4075,1.101363636,-0.486136364,0.443409091,-0.180227273,-0.350227273,-0.289954545,-0.207159091,-0.467363636,-0.115159091,-0.132590909,0.050931818,-4.891136364,-0.043863636,-0.076590909,0.09,0.860454545,-0.287272727,-0.287727273,-0.3025,0.281363636,-0.098181818,0.178636364,0.120681818,0.013636364,-1.117954545,-0.835,0.4875,-0.204090909,0.365227273,0.270454545,0.024772727,-0.036818182,-0.907931818,-0.158818182,-0.178954545,0.078227273,-0.048090909,-0.611909091,0.346590909,0.267454545,0.253863636,-0.177727273,0.334318182,0.027272727,0.331818182,-0.031363636,-0.039545455,0.066590909,0.080454545,-0.037954545,-0.312727273,0.238863636,-0.316363636,45.455,61.364,11.364,9.091,52.273,47.727,31.818,18.182,13.636,245.0355,3
0.306,0.528,36,0.389,0.152184022,0.279722222,0.17,0.85,2,9.98,30,52,-0.08,0.25,390.4,20,1.28,0.99,2.290277778,0.118333333,-0.226111111,0.025833333,-0.0975,0.057777778,0.013333333,0.265555556,0.092777778,-0.258333333,-0.15,0.022222222,-0.048888889,-0.301944444,0.329722222,0.101388889,-0.443888889,-0.198333333,0.294722222,-0.254388889,0.099361111,0.088972222,0.176055556,-0.175388889,0.049555556,-3.676944444,0.310277778,-0.018055556,0.090555556,0.459444444,-0.158888889,0.152222222,0.0625,-0.084722222,0.046111111,0.064166667,0.146944444,-0.148333333,-0.795277778,0.663888889,-0.5525,0.211111111,0.008888889,0.143888889,0.223055556,0.213888889,-0.708805556,-0.141222222,-0.195388889,-0.144916667,0.069166667,0.061722222,0.149388889,0.170333333,0.223888889,-0.035555556,-0.241111111,-0.064166667,0.039722222,0.207777778,-0.132222222,-0.018888889,0.058888889,-0.019444444,-0.218055556,0.404444444,-0.352222222,19.444,38.889,25,13.889,41.667,58.333,30.556,19.444,11.111,215.6,3
0.429,0.429,14,0.5,0.592042192,0.38,1.64,0.42,6,11.59,15,93,-0.32,0.37,5.92,120,1.76,0.95,2.138571429,-0.041428571,0.167142857,0.302142857,-0.236428571,0.584285714,0.078571429,0.224285714,0.056428571,-1.177857143,0.672857143,-0.147142857,0.195714286,0.528571429,-0.679285714,0.615,-1.372857143,0.485,0.158571429,-0.062714286,0.459785714,0.595,0.595928571,0.042,0.693642857,-2.271428571,1.09,-0.825,0.162857143,-0.037857143,0.057142857,0.567142857,0.624285714,0.181428571,0.803571429,0.087142857,0.37,-0.079285714,0.685,2.191428571,0.138571429,1.161428571,-0.602142857,0.542142857,0.065714286,0.366428571,-0.465071429,0.088,0.261214286,-0.117214286,-0.430214286,0.571214286,0.146357143,0.314428571,-0.185714286,0.006428571,-0.658571429,-0.213571429,0.352857143,0.2,0.200714286,0.045,0.050714286,-0.534285714,-0.267857143,0.479285714,0.137142857,7.143,7.143,28.571,21.429,50,50,42.857,42.857,0,6.731987,1
0.108,0.27,37,0.351,0.373704898,0.217027027,1.02,0.93,7,9.49,30,123,-0.24,0.2,0.71,50,1.27,1.03,3.534324324,0.045135135,-0.182432432,0.26,0.130810811,-0.042432432,0.298648649,0.309189189,-0.461351351,0.17027027,0.543243243,-0.043243243,0.114594595,0.310540541,0.985135135,-0.189189189,-0.276756757,-0.024324324,-0.338378378,-0.199972973,-0.048216216,-0.199756757,-0.079513514,-0.177918919,0.480810811,-4.166216216,0.598108108,-0.246486486,0.168648649,0.649459459,-0.338378378,-0.01027027,-0.021891892,0.3,0.241621622,0.272432432,0.216486486,0.023243243,-0.757027027,0.248648649,0.466756757,0.279459459,0.537027027,0.342702703,0.192162162,0.102432432,-0.776864865,-0.067513514,-0.073378378,0.087459459,-0.139540541,-0.341405405,0.304378378,0.271783784,0.182972973,-0.192972973,0.037567568,0.012702703,0.481081081,-0.026216216,0.07,0.059459459,0.078648649,-0.141621622,-0.301891892,0.291621622,-0.080810811,37.838,45.946,16.216,8.108,51.351,48.649,35.135,27.027,8.108,76.25162,2
0.357,0.571,14,0.143,0.196713818,-0.171428571,0.48,2.62,4,10.97,30,169,-0.86,0.5,0,30,2,0.98,5.111428571,0.429285714,-0.024285714,0.410714286,-0.016428571,0.477857143,-0.022142857,0.671428571,0.461428571,-0.109285714,-0.162857143,0.327142857,0.158571429,0.741428571,1.755714286,1.07,-0.752857143,1.384285714,-0.078571429,-0.583714286,0.148071429,0.127428571,-0.269,-0.149,0.525714286,-2.132857143,0.579285714,-0.488571429,-0.695,0.205714286,-0.577857143,0.301428571,0.327857143,0.607142857,0.559285714,0.68,0.8,0.194285714,-1.81,2.297142857,0.898571429,0.792142857,0.162857143,0.473571429,-0.409285714,-0.523571429,-0.432642857,0.251071429,0.134285714,-0.3615,-0.001428571,0.043214286,0.569285714,0.498,0.623571429,0.654285714,-0.480714286,0.275,0.365714286,-0.071428571,0.358571429,0.050714286,0.134285714,-0.054285714,0.160714286,0.350714286,-0.115,14.286,14.286,0,42.857,21.429,78.571,71.429,64.286,7.143,136.4456125,3
0.357,0.429,14,0.5,0.079994628,0.305714286,0.35,0.57,7,11.64,18,13,-0.44,0.52,377.74,30,2.02,0.91,2.153571429,-0.031428571,0.200714286,0.357142857,-0.377857143,0.65,0.059285714,0.339285714,0.126428571,-1.351428571,0.910714286,-0.203571429,0.140714286,0.685714286,-0.690714286,0.523571429,-1.815,0.600714286,0.237142857,-0.129785714,0.620785714,0.647214286,0.716,0.064857143,0.772142857,-2.272857143,1.390714286,-0.984285714,0.398571429,-0.132857143,0.01,0.64,0.707857143,0.222142857,0.941428571,-0.002142857,0.632857143,-0.107857143,0.583571429,2.572857143,0.050714286,1.421428571,-0.847142857,0.805714286,0.13,0.270714286,-0.462785714,0.098928571,0.2735,-0.106857143,-0.474785714,0.785428571,0.181142857,0.304857143,-0.149285714,-0.097857143,-0.786428571,-0.353571429,0.438571429,0.172142857,0.224285714,0.115,-0.042857143,-0.495,-0.354285714,0.432142857,0.264285714,0,0,35.714,14.286,50,50,50,50,0,40.6307545,2
1,0.333,6,0.667,0.850894022,0.543333333,1.66,2.08,3,12.4,15,119,-0.9,0.54,0,50,3.54,1.04,6.186666667,0.278333333,0.728333333,0.241666667,0.175,1.498333333,0.385,0.173333333,-1.2,0.285,0.411666667,-0.145,-0.366666667,0.191666667,-0.396666667,2.886666667,-1.376666667,2.231666667,-0.718333333,-0.125333333,0.212833333,1.170333333,-0.621666667,-0.294,1.234833333,2.106666667,0.898333333,-0.708333333,-1.06,-0.283333333,0.018333333,1.513333333,1.376666667,0.858333333,1.066666667,0.738333333,0.091666667,0.098333333,2.175,4.963333333,1.676666667,0.045,0.393333333,0.635,-0.068333333,0.531666667,0.251666667,0.3825,0.260166667,-0.472333333,-0.229333333,0.177666667,0.905166667,0.538333333,-0.291666667,1.023333333,-0.091666667,-0.738333333,0.588333333,0.228333333,0.146666667,-0.026666667,-0.155,-0.308333333,0.35,0.603333333,0.286666667,0,0,0,50,50,50,50,50,0,18.8664375,1
0.4,0.6,15,0.533,0.13333432,0.400666667,0.91,0.26,5,12.28,14,93,-0.17,0.53,628.15,60,1.62,0.9,3.058666667,-0.203333333,0.069333333,0.304666667,-0.030666667,0.194666667,0.590666667,0.168666667,-0.736,-0.438666667,0.466,0.077333333,-0.258666667,0.607333333,-0.198666667,-0.049333333,-1.514,0.519333333,-0.059333333,-0.2826,0.120933333,0.2832,0.542,-0.1948,0.820666667,-3.083333333,0.748,-0.421333333,0.234,0.572666667,0.007333333,0.340666667,0.219333333,0.35,0.606,-0.180666667,0.578,-0.153333333,0.825333333,0.598,0.519333333,0.688,0.081333333,0.914666667,0.326666667,0.063333333,-0.607866667,0.0342,-0.015733333,-0.019666667,-0.410866667,-0.346266667,0.405266667,0.658866667,-0.158666667,-0.043333333,-0.241333333,-0.274666667,0.295333333,0.311333333,0.428666667,0.162,-0.012,-0.025333333,-0.313333333,0.424666667,0.040666667,20,33.333,40,13.333,66.667,33.333,33.333,33.333,0,3.555451,1
